state,county_name,fips_code,carrier,issuer_id,plan_count
TX,Harrison County,48203,Prominence Health Plan,37392,3
TX,Hartley County,48205,Allegian Health Plans,63509,3
TX,Hartley County,48205,Blue Cross and Blue Shield of Texas,33602,30
TX,Hartley County,48205,FirstCare Health Plans,26539,11
TX,Hartley County,48205,Prominence Health Plan,37392,3
TX,Haskell County,48207,Allegian Health Plans,63509,3
TX,Haskell County,48207,Blue Cross and Blue Shield of Texas,33602,30
TX,Haskell County,48207,FirstCare Health Plans,26539,11
TX,Haskell County,48207,Prominence Health Plan,37392,3
TX,Hays County,48209,Aetna,91716,1
TX,Hays County,48209,Ambetter from Superior HealthPlan,29418,43
TX,Hays County,48209,Blue Cross and Blue Shield of Texas,33602,30
TX,Hays County,48209,Cigna Healthcare,55409,1
TX,Hays County,48209,Scott and White Health Plan,40788,1
TX,Hays County,48209,Sendero Health Plans,71837,6
TX,Hays County,48209,Vista360health,84479,10
TX,Hemphill County,48211,Allegian Health Plans,63509,3
TX,Hemphill County,48211,Blue Cross and Blue Shield of Texas,33602,30
TX,Hemphill County,48211,FirstCare Health Plans,26539,11
TX,Hemphill County,48211,Prominence Health Plan,37392,3
TX,Henderson County,48213,Allegian Health Plans,63509,3
TX,Henderson County,48213,Blue Cross and Blue Shield of Texas,33602,30
TX,Henderson County,48213,Cigna Healthcare,55409,1
TX,Henderson County,48213,Prominence Health Plan,37392,3
TX,Hidalgo County,48215,Allegian Health Plans,63509,3
TX,Hidalgo County,48215,Ambetter from Superior HealthPlan,29418,43
TX,Hidalgo County,48215,Blue Cross and Blue Shield of Texas,33602,30
TX,Hidalgo County,48215,Molina Marketplace,45786,15
TX,Hidalgo County,48215,Prominence Health Plan,37392,15
TX,Hill County,48217,Allegian Health Plans,63509,3
TX,Hill County,48217,Blue Cross and Blue Shield of Texas,33602,30
TX,Hill County,48217,FirstCare Health Plans,26539,11
TX,Hill County,48217,Insurance Company of Scott & White,37755,1
TX,Hill County,48217,Prominence Health Plan,37392,3
TX,Hill County,48217,Scott and White Health Plan,40788,1
TX,Hockley County,48219,Allegian Health Plans,63509,3
TX,Hockley County,48219,Blue Cross and Blue Shield of Texas,33602,30
TX,Hockley County,48219,FirstCare Health Plans,26539,11
TX,Hockley County,48219,Prominence Health Plan,37392,3
TX,Hood County,48221,Allegian Health Plans,63509,3
TX,Hood County,48221,Blue Cross and Blue Shield of Texas,33602,30
TX,Hood County,48221,Cigna Healthcare,55409,1
TX,Hood County,48221,Insurance Company of Scott & White,37755,1
TX,Hood County,48221,Prominence Health Plan,37392,3
TX,Hood County,48221,Scott and White Health Plan,40788,1
TX,Hopkins County,48223,Allegian Health Plans,63509,3
TX,Hopkins County,48223,Blue Cross and Blue Shield of Texas,33602,30
TX,Hopkins County,48223,Prominence Health Plan,37392,3
TX,Houston County,48225,Allegian Health Plans,63509,3
TX,Houston County,48225,Blue Cross and Blue Shield of Texas,33602,30
TX,Houston County,48225,Prominence Health Plan,37392,3
TX,Howard County,48227,Allegian Health Plans,63509,3
TX,Howard County,48227,Blue Cross and Blue Shield of Texas,33602,30
TX,Howard County,48227,FirstCare Health Plans,26539,11
TX,Howard County,48227,Prominence Health Plan,37392,3
TX,Hudspeth County,48229,Allegian Health Plans,63509,3
TX,Hudspeth County,48229,Blue Cross and Blue Shield of Texas,33602,30
TX,Hudspeth County,48229,Prominence Health Plan,37392,3
TX,Hunt County,48231,Blue Cross and Blue Shield of Texas,33602,30
TX,Hunt County,48231,Cigna Healthcare,55409,4
TX,Hutchinson County,48233,Allegian Health Plans,63509,3
TX,Hutchinson County,48233,Blue Cross and Blue Shield of Texas,33602,30
TX,Hutchinson County,48233,FirstCare Health Plans,26539,11
TX,Hutchinson County,48233,Prominence Health Plan,37392,3
TX,Irion County,48235,Blue Cross and Blue Shield of Texas,33602,30
TX,Irion County,48235,Insurance Company of Scott & White,37755,1
TX,Irion County,48235,Scott and White Health Plan,40788,1
TX,Jack County,48237,Allegian Health Plans,63509,3
TX,Jack County,48237,Blue Cross and Blue Shield of Texas,33602,30
TX,Jack County,48237,Prominence Health Plan,37392,3
TX,Jackson County,48239,Allegian Health Plans,63509,3
TX,Jackson County,48239,Blue Cross and Blue Shield of Texas,33602,30
TX,Jackson County,48239,Prominence Health Plan,37392,3
TX,Jasper County,48241,Aetna,91716,1
TX,Jasper County,48241,Allegian Health Plans,63509,3
TX,Jasper County,48241,Blue Cross and Blue Shield of Texas,33602,30
TX,Jasper County,48241,CHRISTUS Health Plan,66252,11
TX,Jasper County,48241,Prominence Health Plan,37392,3
TX,Jeff Davis County,48243,Allegian Health Plans,63509,3
TX,Jeff Davis County,48243,Blue Cross and Blue Shield of Texas,33602,30
TX,Jeff Davis County,48243,Prominence Health Plan,37392,3
TX,Jefferson County,48245,Aetna,91716,1
TX,Jefferson County,48245,Blue Cross and Blue Shield of Texas,33602,30
TX,Jefferson County,48245,CHRISTUS Health Plan,66252,11
TX,Jefferson County,48245,Community Health Choice,27248,11
TX,Jefferson County,48245,Molina Marketplace,45786,15
TX,Jim Hogg County,48247,Allegian Health Plans,63509,3
TX,Jim Hogg County,48247,Blue Cross and Blue Shield of Texas,33602,30
TX,Jim Hogg County,48247,Prominence Health Plan,37392,3
TX,Jim Wells County,48249,Allegian Health Plans,63509,3
TX,Jim Wells County,48249,Blue Cross and Blue Shield of Texas,33602,30
TX,Jim Wells County,48249,CHRISTUS Health Plan,66252,11
TX,Jim Wells County,48249,Humana,32673,7
TX,Jim Wells County,48249,Prominence Health Plan,37392,3
TX,Johnson County,48251,Aetna,91716,1
TX,Johnson County,48251,Blue Cross and Blue Shield of Texas,33602,30
TX,Johnson County,48251,Cigna Healthcare,55409,4
TX,Johnson County,48251,Insurance Company of Scott & White,37755,1
TX,Johnson County,48251,Scott and White Health Plan,40788,1
TX,Jones County,48253,Blue Cross and Blue Shield of Texas,33602,30
TX,Jones County,48253,FirstCare Health Plans,26539,11
TX,Karnes County,48255,Aetna,91716,1
TX,Karnes County,48255,Allegian Health Plans,63509,3
TX,Karnes County,48255,Blue Cross and Blue Shield of Texas,33602,30
TX,Karnes County,48255,CHRISTUS Health Plan,66252,11
TX,Karnes County,48255,Prominence Health Plan,37392,3
TX,Kaufman County,48257,Aetna,91716,1
TX,Kaufman County,48257,Blue Cross and Blue Shield of Texas,33602,30
TX,Kaufman County,48257,Cigna Healthcare,55409,4
TX,Kendall County,48259,Aetna,91716,1
TX,Kendall County,48259,Allegian Health Plans,63509,3
TX,Kendall County,48259,Ambetter from Superior HealthPlan,29418,43
TX,Kendall County,48259,Blue Cross and Blue Shield of Texas,33602,30
TX,Kenedy County,48261,Allegian Health Plans,63509,3
TX,Kenedy County,48261,Blue Cross and Blue Shield of Texas,33602,30
TX,Kenedy County,48261,CHRISTUS Health Plan,66252,11
TX,Kenedy County,48261,Prominence Health Plan,37392,3
TX,Kent County,48263,Allegian Health Plans,63509,3
TX,Kent County,48263,Blue Cross and Blue Shield of Texas,33602,30
TX,Kent County,48263,FirstCare Health Plans,26539,11
TX,Kent County,48263,Prominence Health Plan,37392,3
TX,Kerr County,48265,Allegian Health Plans,63509,3
TX,Kerr County,48265,Ambetter from Superior HealthPlan,29418,43
TX,Kerr County,48265,Blue Cross and Blue Shield of Texas,33602,30
TX,Kerr County,48265,Prominence Health Plan,37392,3
TX,Kimble County,48267,Allegian Health Plans,63509,3
TX,Kimble County,48267,Blue Cross and Blue Shield of Texas,33602,30
TX,Kimble County,48267,Insurance Company of Scott & White,37755,1
TX,Kimble County,48267,Prominence Health Plan,37392,3
TX,Kimble County,48267,Scott and White Health Plan,40788,1
TX,King County,48269,Allegian Health Plans,63509,3
TX,King County,48269,Blue Cross and Blue Shield of Texas,33602,30
TX,King County,48269,FirstCare Health Plans,26539,11
TX,King County,48269,Prominence Health Plan,37392,3
TX,Kinney County,48271,Allegian Health Plans,63509,3
TX,Kinney County,48271,Blue Cross and Blue Shield of Texas,33602,30
TX,Kinney County,48271,Prominence Health Plan,37392,3
TX,Kleberg County,48273,Allegian Health Plans,63509,3
TX,Kleberg County,48273,Blue Cross and Blue Shield of Texas,33602,30
TX,Kleberg County,48273,CHRISTUS Health Plan,66252,11
TX,Kleberg County,48273,Humana,32673,7
TX,Kleberg County,48273,Prominence Health Plan,37392,3
TX,Knox County,48275,Allegian Health Plans,63509,3
TX,Knox County,48275,Blue Cross and Blue Shield of Texas,33602,30
TX,Knox County,48275,FirstCare Health Plans,26539,11
TX,Knox County,48275,Prominence Health Plan,37392,3
TX,Lamar County,48277,Allegian Health Plans,63509,3
TX,Lamar County,48277,Blue Cross and Blue Shield of Texas,33602,30
TX,Lamar County,48277,Prominence Health Plan,37392,3
TX,Lamb County,48279,Allegian Health Plans,63509,3
TX,Lamb County,48279,Blue Cross and Blue Shield of Texas,33602,30
TX,Lamb County,48279,FirstCare Health Plans,26539,11
TX,Lamb County,48279,Prominence Health Plan,37392,3
TX,Lampasas County,48281,Blue Cross and Blue Shield of Texas,33602,30
TX,Lampasas County,48281,FirstCare Health Plans,26539,11
TX,Lampasas County,48281,Insurance Company of Scott & White,37755,1
TX,Lampasas County,48281,Scott and White Health Plan,40788,1
TX,La Salle County,48283,Allegian Health Plans,63509,3
TX,La Salle County,48283,Blue Cross and Blue Shield of Texas,33602,30
TX,La Salle County,48283,Prominence Health Plan,37392,3
TX,Lavaca County,48285,Aetna,91716,1
TX,Lavaca County,48285,Allegian Health Plans,63509,3
TX,Lavaca County,48285,Blue Cross and Blue Shield of Texas,33602,30
TX,Lavaca County,48285,Prominence Health Plan,37392,3
TX,Lee County,48287,Aetna,91716,1
TX,Lee County,48287,Allegian Health Plans,63509,3
TX,Lee County,48287,Ambetter from Superior HealthPlan,29418,43
TX,Lee County,48287,Blue Cross and Blue Shield of Texas,33602,30
TX,Lee County,48287,Insurance Company of Scott & White,37755,1
TX,Lee County,48287,Prominence Health Plan,37392,3
TX,Lee County,48287,Scott and White Health Plan,40788,1
TX,Lee County,48287,Sendero Health Plans,71837,6
TX,Leon County,48289,Allegian Health Plans,63509,3
TX,Leon County,48289,Blue Cross and Blue Shield of Texas,33602,30
TX,Leon County,48289,Insurance Company of Scott & White,37755,1
TX,Leon County,48289,Prominence Health Plan,37392,3
TX,Leon County,48289,Scott and White Health Plan,40788,1
TX,Liberty County,48291,Aetna,91716,1
TX,Liberty County,48291,Blue Cross and Blue Shield of Texas,33602,30
TX,Liberty County,48291,Cigna Healthcare,55409,1
TX,Liberty County,48291,"Cigna HealthCare of Texas, Inc.",76589,3
TX,Liberty County,48291,Community Health Choice,27248,11
TX,Limestone County,48293,Aetna,91716,1
TX,Limestone County,48293,Allegian Health Plans,63509,3
TX,Limestone County,48293,Blue Cross and Blue Shield of Texas,33602,30
TX,Limestone County,48293,FirstCare Health Plans,26539,11
TX,Limestone County,48293,Insurance Company of Scott & White,37755,1
TX,Limestone County,48293,Prominence Health Plan,37392,3
TX,Limestone County,48293,Scott and White Health Plan,40788,1
TX,Lipscomb County,48295,Allegian Health Plans,63509,3
TX,Lipscomb County,48295,Blue Cross and Blue Shield of Texas,33602,30
TX,Lipscomb County,48295,FirstCare Health Plans,26539,11
TX,Lipscomb County,48295,Prominence Health Plan,37392,3
TX,Live Oak County,48297,Allegian Health Plans,63509,3
TX,Live Oak County,48297,Blue Cross and Blue Shield of Texas,33602,30
TX,Live Oak County,48297,CHRISTUS Health Plan,66252,11
TX,Live Oak County,48297,Prominence Health Plan,37392,3
TX,Llano County,48299,Aetna,91716,1
TX,Llano County,48299,Allegian Health Plans,63509,3
TX,Llano County,48299,Ambetter from Superior HealthPlan,29418,43
TX,Llano County,48299,Blue Cross and Blue Shield of Texas,33602,30
TX,Llano County,48299,FirstCare Health Plans,26539,11
TX,Llano County,48299,Insurance Company of Scott & White,37755,1
TX,Llano County,48299,Prominence Health Plan,37392,3
TX,Llano County,48299,Scott and White Health Plan,40788,1
TX,Loving County,48301,Allegian Health Plans,63509,3
TX,Loving County,48301,Blue Cross and Blue Shield of Texas,33602,30
TX,Loving County,48301,FirstCare Health Plans,26539,11
TX,Loving County,48301,Prominence Health Plan,37392,3
TX,Lubbock County,48303,Blue Cross and Blue Shield of Texas,33602,30
TX,Lubbock County,48303,FirstCare Health Plans,26539,11
TX,Lynn County,48305,Allegian Health Plans,63509,3
TX,Lynn County,48305,Blue Cross and Blue Shield of Texas,33602,30
TX,Lynn County,48305,FirstCare Health Plans,26539,11
TX,Lynn County,48305,Prominence Health Plan,37392,3
TX,Madison County,48313,Aetna,91716,1
TX,Madison County,48313,Allegian Health Plans,63509,3
TX,Madison County,48313,Blue Cross and Blue Shield of Texas,33602,30
TX,Madison County,48313,Insurance Company of Scott & White,37755,1
TX,Madison County,48313,Prominence Health Plan,37392,3
TX,Madison County,48313,Scott and White Health Plan,40788,1
TX,Marion County,48315,Allegian Health Plans,63509,3
TX,Marion County,48315,Blue Cross and Blue Shield of Texas,33602,30
TX,Marion County,48315,Prominence Health Plan,37392,3
TX,Martin County,48317,Aetna,91716,1
TX,Martin County,48317,Allegian Health Plans,63509,3
TX,Martin County,48317,Blue Cross and Blue Shield of Texas,33602,30
TX,Martin County,48317,FirstCare Health Plans,26539,11
TX,Martin County,48317,Prominence Health Plan,37392,3
TX,Mason County,48319,Allegian Health Plans,63509,3
TX,Mason County,48319,Ambetter from Superior HealthPlan,29418,43
TX,Mason County,48319,Blue Cross and Blue Shield of Texas,33602,30
TX,Mason County,48319,Insurance Company of Scott & White,37755,1
TX,Mason County,48319,Prominence Health Plan,37392,3
TX,Mason County,48319,Scott and White Health Plan,40788,1
TX,Matagorda County,48321,Aetna,91716,1
TX,Matagorda County,48321,Allegian Health Plans,63509,3
TX,Matagorda County,48321,Blue Cross and Blue Shield of Texas,33602,30
TX,Matagorda County,48321,Prominence Health Plan,37392,3
TX,Maverick County,48323,Allegian Health Plans,63509,3
TX,Maverick County,48323,Blue Cross and Blue Shield of Texas,33602,30
TX,Maverick County,48323,Prominence Health Plan,37392,3
TX,McCulloch County,48307,Allegian Health Plans,63509,3
TX,McCulloch County,48307,Ambetter from Superior HealthPlan,29418,43
TX,McCulloch County,48307,Blue Cross and Blue Shield of Texas,33602,30
TX,McCulloch County,48307,FirstCare Health Plans,26539,11
TX,McCulloch County,48307,Insurance Company of Scott & White,37755,1
TX,McCulloch County,48307,Prominence Health Plan,37392,3
TX,McCulloch County,48307,Scott and White Health Plan,40788,1
TX,McLennan County,48309,Aetna,91716,1
TX,McLennan County,48309,Ambetter from Superior HealthPlan,29418,43
TX,McLennan County,48309,Blue Cross and Blue Shield of Texas,33602,30
TX,McLennan County,48309,FirstCare Health Plans,26539,11
TX,McLennan County,48309,Humana,32673,7
TX,McLennan County,48309,Insurance Company of Scott & White,37755,1
TX,McLennan County,48309,Scott and White Health Plan,40788,1
TX,McMullen County,48311,Allegian Health Plans,63509,3
TX,McMullen County,48311,Blue Cross and Blue Shield of Texas,33602,30
TX,McMullen County,48311,Prominence Health Plan,37392,3
TX,Medina County,48325,Aetna,91716,1
TX,Medina County,48325,Allegian Health Plans,63509,3
TX,Medina County,48325,Blue Cross and Blue Shield of Texas,33602,30
TX,Menard County,48327,Allegian Health Plans,63509,3
TX,Menard County,48327,Ambetter from Superior HealthPlan,29418,43
TX,Menard County,48327,Blue Cross and Blue Shield of Texas,33602,30
TX,Menard County,48327,Insurance Company of Scott & White,37755,1
TX,Menard County,48327,Prominence Health Plan,37392,3
TX,Menard County,48327,Scott and White Health Plan,40788,1
TX,Midland County,48329,Blue Cross and Blue Shield of Texas,33602,30
TX,Midland County,48329,FirstCare Health Plans,26539,11
TX,Milam County,48331,Aetna,91716,1
TX,Milam County,48331,Allegian Health Plans,63509,3
TX,Milam County,48331,Blue Cross and Blue Shield of Texas,33602,30
TX,Milam County,48331,FirstCare Health Plans,26539,11
TX,Milam County,48331,Insurance Company of Scott & White,37755,1
TX,Milam County,48331,Prominence Health Plan,37392,3
TX,Milam County,48331,Scott and White Health Plan,40788,1
TX,Mills County,48333,Allegian Health Plans,63509,3
TX,Mills County,48333,Blue Cross and Blue Shield of Texas,33602,30
TX,Mills County,48333,FirstCare Health Plans,26539,11
TX,Mills County,48333,Insurance Company of Scott & White,37755,1
TX,Mills County,48333,Prominence Health Plan,37392,3
TX,Mills County,48333,Scott and White Health Plan,40788,1
TX,Mitchell County,48335,Allegian Health Plans,63509,3
TX,Mitchell County,48335,Blue Cross and Blue Shield of Texas,33602,30
TX,Mitchell County,48335,FirstCare Health Plans,26539,11
TX,Mitchell County,48335,Prominence Health Plan,37392,3
TX,Montague County,48337,Aetna,91716,1
TX,Montague County,48337,Allegian Health Plans,63509,3
